type, name, country, latitude, longitude, elevation, population
city, Myeik, MM, 12.43954, 98.60028, 15, 173298
city, Meiktila, MM, 20.87776, 95.85844, 244, 177442
city, Pyin Oo Lwin, MM, 22.03501, 96.45683, 1086, 117303
city, Mandalay, MM, 21.97473, 96.08359, 83, 1208099
city, Lashio, MM, 22.9359, 97.7498, 845, 131016
city, Hinthada, MM, 17.64944, 95.45706, 15, 134947
city, Pathein, MM, 16.77919, 94.73212, 8, 237089
city, Nay Pyi Taw, MM, 19.745, 96.12972, 122, 925000
city, Ulaanbaatar, MN, 47.90771, 106.88324, 1284, 844818
city, Macau, MO, 22.20056, 113.54611, 22, 520400
city, Nouakchott, MR, 18.08581, -15.9785, 10, 661400
city, Vacoas, MU, -20.29806, 57.47833, 390, 110000
city, Port Louis, MU, -20.16194, 57.49889, 3, 155226
city, Male, MV, 4.1748, 73.50888, 8, 103693
city, Mzuzu, MW, -11.46556, 34.02071, 1275, 175345
city, Lilongwe, MW, -13.96692, 33.78725, 1056, 646750
city, Blantyre, MW, -15.78499, 35.00854, 1041, 584877
city, Gustavo A. Madero, MX, 22.8694, -98.75886, 60, 1185772
city, Xochimilco, MX, 19.25785, -99.10513, 2245, 404458
city, San Miguel Xico, MX, 19.27081, -98.94803, 2235, 365777
city, Álvaro Obregón, MX, 19.35867, -99.20329, 2338, 727034
city, Villahermosa, MX, 17.98689, -92.93028, 23, 362401
city, Gustavo A. Madero, MX, 19.49016, -99.10978, 2248, 1193161
city, Veracruz, MX, 19.18095, -96.1429, 6, 568313
city, Tuxtla Gutiérrez, MX, 16.75469, -93.11485, 534, 481128
city, Tuxpan de Rodríguez Cano, MX, 20.95773, -97.40798, 11, 134394
city, Tulancingo, MX, 20.08363, -98.36332, 2180, 102383
city, Toluca, MX, 19.28786, -99.65324, 2671, 505881
city, Tlalpan, MX, 19.29708, -99.16787, 2264, 607545
city, Tlalnepantla, MX, 19.54005, -99.19538, 2260, 715767
city, Tlahuac, MX, 19.28348, -99.00317, 2237, 344106
city, Texcoco de Mora, MX, 19.51194, -98.88293, 2257, 115378
city, Cuautitlán Izcalli, MX, 19.64388, -99.21598, 2288, 475179
city, Temapache, MX, 21.06611, -97.64207, 233, 101558
city, Tehuacán, MX, 18.46148, -97.39282, 1637, 241429
city, Tapachula, MX, 14.90696, -92.26185, 175, 197961
city, Tantoyuca, MX, 21.35064, -98.2257, 167, 103610
city, Tampico, MX, 22.27817, -97.86772, 35, 309003
city, Santa María Chimalhuacán, MX, 19.42155, -98.95038, 2249, 525389
city, San Pablo de las Salinas, MX, 19.6667, -99.09527, 2248, 173557
city, San Juan del Río, MX, 20.3878, -99.99605, 1923, 118173
city, San Cristóbal de Las Casas, MX, 16.73788, -92.63819, 2130, 128996
city, Reynosa, MX, 26.07681, -98.29748, 48, 498654
city, Puebla, MX, 19.04334, -98.20193, 2152, 1590256
city, Poza Rica de Hidalgo, MX, 20.53315, -97.45946, 58, 174526
city, Playa del Carmen, MX, 20.6274, -87.07987, 9, 100383
city, Pachuca de Soto, MX, 20.11697, -98.73329, 2393, 319581
city, Orizaba, MX, 18.85101, -97.10084, 1242, 121348
city, Oaxaca, MX, 17.07108, -96.71914, 1570, 262566
city, Nuevo Laredo, MX, 27.47629, -99.51639, 130, 349550
city, Nicolás Romero, MX, 19.63658, -99.30682, 2398, 245383
city, Naucalpan de Juárez, MX, 19.47851, -99.23963, 2300, 846185
city, Minatitlan, MX, 17.99925, -94.55441, 20, 150895
city, Milpa Alta, MX, 19.19174, -99.02277, 2429, 115895
city, Metepec, MX, 19.26169, -99.59844, 2621, 172982
city, Mérida, MX, 20.97537, -89.61696, 10, 717175
city, Heroica Matamoros, MX, 25.87972, -97.50417, 16, 449815
city, Martínez de la Torre, MX, 20.07082, -97.06078, 90, 100377
city, Magdalena Contreras, MX, 19.33212, -99.21118, 2348, 228927
city, Los Reyes, MX, 19.36356, -98.97707, 2240, 251168
city, Las Margaritas, MX, 16.3119, -91.98028, 1513, 103403
city, Jiutepec, MX, 18.88139, -99.17778, 1361, 162427
city, Xalapa de Enríquez, MX, 19.53124, -96.91589, 1396, 425148
city, Ixtapaluca, MX, 19.31905, -98.88432, 2253, 351001
city, Iztapalapa, MX, 19.35738, -99.0671, 2239, 1820888
city, Iztacalco, MX, 19.39528, -99.09778, 2239, 384326
city, Iguala de la Independencia, MX, 18.34928, -99.53936, 744, 112106
city, Ecatepec, MX, 19.61725, -99.06601, 2274, 1806226
city, Cuernavaca, MX, 18.9261, -99.23075, 1540, 343769
city, Cuautla Morelos, MX, 18.80459, -98.94555, 1318, 146178
city, Cuajimalpa, MX, 19.35993, -99.29388, 2724, 173625
city, Coyoacán, MX, 19.3467, -99.16174, 2255, 628063
city, Córdoba, MX, 18.88584, -96.93125, 846, 134403
city, Coatzacoalcos, MX, 18.13346, -94.44242, 3, 230717
city, Coacalco, MX, 19.63452, -99.1005, 2256, 313405
city, Ciudad Victoria, MX, 23.74174, -99.14599, 318, 269923
city, Ciudad Valles, MX, 21.98333, -99.01667, 85, 109504
city, Ciudad Nezahualcoyotl, MX, 19.40061, -99.01483, 2235, 1232220
city, Ciudad Madero, MX, 22.27228, -97.83623, 8, 192736
city, Mexico City, MX, 19.42847, -99.12766, 2240, 12294193
city, Ciudad del Carmen, MX, 18.64592, -91.82991, 6, 141308
city, Cholula, MX, 19.06406, -98.30352, 2156, 151667
city, Chilpancingo de los Bravos, MX, 17.5506, -99.50578, 1242, 165250
city, Chetumal, MX, 18.51413, -88.30381, 3, 134412
city, Chalco de Díaz Covarrubias, MX, 19.26174, -98.89775, 2245, 163996
city, Cancún, MX, 21.17429, -86.84656, 11, 542043
city, Campeche, MX, 19.83803, -90.5277, 4, 205212
city, Azcapotzalco, MX, 19.48698, -99.18594, 2249, 425298
city, Ciudad López Mateos, MX, 19.58547, -99.26034, 2383, 521034
city, Acapulco, MX, 16.86336, -99.8901, 18, 652136
city, Tampico, MX, 22.25528, -97.86861, 30, 297284
city, Benito Juarez, MX, 19.3984, -99.15766, 2243, 355017
city, Venustiano Carranza, MX, 19.44286, -99.09724, 2236, 447459
city, Miguel Hidalgo, MX, 19.43471, -99.20091, 2269, 353534
city, Cuauhtémoc, MX, 19.44506, -99.14612, 2237, 521348
city, Huixquilucan, MX, 19.35985, -99.35016, 2712, 124846
city, Ojo de Agua, MX, 19.68028, -99.01, 2250, 242272
city, Buenavista, MX, 19.60833, -99.16944, 2333, 206081
city, Zapopan, MX, 20.72356, -103.38479, 1568, 987516
city, Zamora de Hidalgo, MX, 19.98912, -102.28477, 1569, 124916
city, Zacatecas, MX, 22.76843, -102.58141, 2480, 118562
city, Ciudad de Villa de Álvarez, MX, 19.26722, -103.73778, 531, 117600
city, Uruapan, MX, 19.41362, -102.05278, 1622, 237308
city, Torreon, MX, 25.54389, -103.41898, 1124, 524066
city, Tonalá, MX, 20.62445, -103.23423, 1660, 401509
city, Tlaquepaque, MX, 20.6409, -103.29327, 1581, 493646
city, Tijuana, MX, 32.5027, -117.00371, 97, 1376457
city, Tepic, MX, 21.5095, -104.89569, 934, 280592
city, Soledad Díez Gutiérrez, MX, 22.18778, -100.94192, 1855, 194006
city, Santa Catarina, MX, 25.67325, -100.45813, 675, 254472
city, San Nicolás de los Garza, MX, 25.74167, -100.30222, 510, 443273
city, San Luis Río Colorado, MX, 32.45612, -114.77186, 41, 139254
city, San Luis Potosí, MX, 22.14993, -100.9828, 1869, 677704
city, Saltillo, MX, 25.42321, -101.0053, 1592, 621250
city, Salamanca, MX, 20.57224, -101.19119, 1714, 138614
city, Santiago de Querétaro, MX, 20.58806, -100.38806, 1826, 626495
city, Puerto Vallarta, MX, 20.617, -105.23018, 21, 187134
city, Piedras Negras, MX, 28.70007, -100.52353, 223, 150178
city, Navojoa, MX, 27.07015, -109.44391, 47, 120000
city, Morelia, MX, 19.70078, -101.18443, 1917, 592797
city, Monterrey, MX, 25.67506, -100.31846, 543, 1122874
city, Monclova, MX, 26.90687, -101.42056, 603, 195764
city, Mexicali, MX, 32.62781, -115.45446, 4, 597099
city, Mazatlán, MX, 23.2329, -106.4062, 10, 354717
city, Matamoros, MX, 25.52699, -103.2285, 1117, 104024
city, Manzanillo, MX, 19.11695, -104.34214, 12, 110735
city, Los Mochis, MX, 25.79535, -108.99244, 19, 214601
city, León, MX, 21.12131, -101.66801, 1801, 1114626
city, La Paz, MX, 24.13811, -110.30973, 37, 171485
city, Irapuato, MX, 20.6784, -101.34654, 1721, 339554
city, Hidalgo del Parral, MX, 26.92961, -105.6662, 1719, 101768
city, Nogales, MX, 31.30862, -110.94217, 1214, 185882
city, Hermosillo, MX, 29.1026, -110.97732, 212, 595811
city, Heroica Guaymas, MX, 27.91928, -110.89755, 7, 103449
city, Guadalupe, MX, 25.67678, -100.25646, 497, 724921
city, Guadalajara, MX, 20.66682, -103.39182, 1598, 1640589
city, Gomez Palacio, MX, 25.56985, -103.49588, 1135, 228577
city, General Escobedo, MX, 25.79516, -100.3146, 498, 308206
city, Garza García, MX, 25.65384, -100.37758, 621, 130646
city, Fresnillo, MX, 23.18126, -102.87136, 2189, 105488
city, Ensenada, MX, 31.86612, -116.59972, 30, 256565
city, Victoria de Durango, MX, 24.02032, -104.65756, 1884, 457140
city, Culiacán, MX, 24.79032, -107.38782, 100, 675000
city, Colima, MX, 19.24341, -103.72767, 498, 127235
city, Ciudad Obregón, MX, 27.48642, -109.94083, 38, 258162
city, Ciudad Juárez, MX, 31.73333, -106.48333, 1126, 1512354
city, Ciudad Guzmán, MX, 19.70466, -103.4617, 1535, 101010
city, Ciudad Delicias, MX, 28.19013, -105.47012, 1172, 102969
city, Ciudad Acuña, MX, 29.32322, -100.95217, 283, 144669
city, Chihuahua, MX, 28.63528, -106.08889, 1437, 809232
city, Celaya, MX, 20.52353, -100.81566, 1762, 305901
city, Apodaca, MX, 25.75976, -100.16287, 418, 352064
city, Aguascalientes, MX, 21.88234, -102.28259, 1882, 658179
city, Colonia del Valle, MX, 19.38611, -99.16204, 2247, 250000
city, San Pedro Garza Garcia, MX, 25.65716, -100.40268, 663, 122009
city, Soledad de Graciano Sánchez, MX, 22.18306, -100.94083, 1853, 255015
city, Manzanillo, MX, 19.05222, -104.31583, 33, 130035
city, Naucalpan de Juárez, MX, 19.39694, -99.27667, 2492, 121470
city, Batu Pahat, MY, 1.8548, 102.9325, 7, 156236
city, Kampung Pasir Gudang Baru, MY, 1.4726, 103.878, 10, 145639
city, Skudai, MY, 1.53742, 103.65779, 40, 159733
city, Johor Bahru, MY, 1.4655, 103.7578, 32, 802489
city, Kluang, MY, 2.0251, 103.3328, 52, 169828
city, Muar, MY, 2.0442, 102.5689, 6, 127897
city, Shah Alam, MY, 3.08507, 101.53281, 53, 481654
city, Klang, MY, 3.03333, 101.45, 6, 879867
city, Kota Kinabalu, MY, 5.9749, 116.0724, 5, 457326
city, Lahad Datu, MY, 5.0268, 118.327, 23, 105622
city, Sandakan, MY, 5.8402, 118.1179, 10, 392288
city, Tawau, MY, 4.2498, 117.8871, 8, 306462
city, Kulim, MY, 5.36499, 100.56177, 54, 170889
city, Taiping, MY, 4.85, 100.73333, 19, 217647
city, Ipoh, MY, 4.5841, 101.0829, 45, 673318
city, Kuala Terengganu, MY, 5.3302, 103.1408, 15, 285065
city, Malacca, MY, 2.196, 102.2405, 6, 180671
city, Seremban, MY, 2.7297, 101.9381, 59, 372917
city, Butterworth, MY, 5.3991, 100.36382, 6, 107591
city, Bukit Mertajam, MY, 5.36301, 100.4667, 27, 212329
city, Tasek Glugor, MY, 5.48032, 100.49849, 10, 135786
city, George Town, MY, 5.41123, 100.33543, 14, 300000
city, Rawang, MY, 3.3213, 101.5767, 38, 120447
city, Petaling Jaya, MY, 3.10726, 101.60671, 45, 520698
city, Kuala Lumpur, MY, 3.1412, 101.68653, 56, 1453975
city, Kuantan, MY, 3.8077, 103.326, 12, 366229
city, Sungai Petani, MY, 5.647, 100.48772, 17, 228843
city, Kuching, MY, 1.55, 110.33333, 8, 570407
city, Sibu, MY, 2.3, 111.81667, 0, 198239
city, Alor Setar, MY, 6.12104, 100.36014, 7, 217368
city, Kota Bharu, MY, 6.13328, 102.2386, 10, 1459994
city, Bintulu, MY, 3.16667, 113.03333, 8, 151617
city, Miri, MY, 4.4148, 114.0089, 8, 228212
city, Kampung Sungai Ara, MY, 5.32699, 100.27348, 21, 140849
city, Kampung Baru Subang, MY, 3.15, 101.53333, 27, 833571
city, Subang Jaya, MY, 3.04384, 101.58062, 41, 708296
city, Xai-Xai, MZ, -25.05194, 33.64417, 4, 127366
city, Tete, MZ, -16.15639, 33.58667, 137, 129316
city, Ressano Garcia, MZ, -25.44278, 31.99528, 125, 110000
city, Quelimane, MZ, -17.87861, 36.88833, 9, 188964
city, Pemba, MZ, -12.97395, 40.51775, 50, 108737
city, Nampula, MZ, -15.11646, 39.2666, 431, 388526
city, Nacala, MZ, -14.56257, 40.68538, 137, 224795
city, Maxixe, MZ, -23.85972, 35.34722, 21, 119868
city, Matola, MZ, -25.96222, 32.45889, 42, 675422
city, Maputo, MZ, -25.96553, 32.58322, 70, 1191613
city, Lichinga, MZ, -13.31278, 35.24056, 1349, 109839
city, Chimoio, MZ, -19.11639, 33.48333, 709, 256936
city, Beira, MZ, -19.84361, 34.83889, 6, 530604
city, Windhoek, NA, -22.55941, 17.08323, 1656, 268132
city, Zinder, NE, 13.80716, 8.9881, 460, 191424
city, Niamey, NE, 13.51366, 2.1098, 206, 774235
city, Maradi, NE, 13.5, 7.10174, 360, 163487
city, Agadez, NE, 16.97333, 7.99111, 505, 124324
city, Zaria, NG, 11.11128, 7.7227, 644, 975153
city, Warri, NG, 5.51667, 5.75, 5, 536023
city, Uyo, NG, 5.05127, 7.9335, 45, 436606
city, Uromi, NG, 6.7, 6.33333, 381, 108608
city, Umuahia, NG, 5.52627, 7.48959, 164, 264662
city, Ugep, NG, 5.80854, 8.08159, 101, 200276
city, Suleja, NG, 9.18052, 7.17933, 421, 162135
city, Sokoto, NG, 13.06092, 5.23902, 293, 563861
city, Saki, NG, 8.66667, 3.38333, 472, 178677
city, Shagamu, NG, 6.84323, 3.64776, 48, 214558
city, Sapele, NG, 5.89405, 5.67666, 9, 161686
city, Port Harcourt, NG, 4.77742, 7.0134, 16, 1148665
city, Pindiga, NG, 9.98333, 10.93333, 523, 106322
city, Oyo, NG, 7.85, 3.93333, 292, 736072
city, Owo, NG, 7.1962, 5.58681, 348, 276574
city, Owerri, NG, 5.48333, 7.03041, 71, 215038
city, Osogbo, NG, 7.76667, 4.56667, 318, 156694
city, Onitsha, NG, 6.14543, 6.78845, 59, 561066
city, Ondo, NG, 7.1, 4.83333, 253, 257005
city, Okrika, NG, 4.74159, 7.08488, 7, 133271
city, Okigwi, NG, 5.83523, 7.35989, 208, 115499
city, Offa, NG, 8.15, 4.71667, 426, 113830
city, Nsukka, NG, 6.85783, 7.39577, 423, 111017
city, Nnewi, NG, 6.01986, 6.91478, 149, 193987
city, Nkpor, NG, 6.15164, 6.84458, 164, 103733
city, Nguru, NG, 12.8791, 10.4526, 348, 111014
city, Mubi, NG, 10.26761, 13.26436, 575, 225705
city, Modakeke, NG, 7.38333, 4.26667, 241, 119529
city, Minna, NG, 9.61389, 6.55694, 272, 291905
city, Makurdi, NG, 7.7411, 8.5121, 89, 292645
city, Maiduguri, NG, 11.84692, 13.15712, 325, 1112449
city, Lagos, NG, 6.45306, 3.39583, 10, 9000000
city, Lafiagi, NG, 8.86667, 5.41667, 78, 102779
city, Lafia, NG, 8.48333, 8.51667, 152, 127236
city, Kishi, NG, 9.08333, 3.85, 368, 155510
city, Katsina, NG, 12.98943, 7.60063, 521, 432149
city, Kano, NG, 12.00012, 8.51672, 484, 3626068
city, Kaduna, NG, 10.52224, 7.43828, 616, 1582102
city, Jos, NG, 9.92849, 8.89212, 1195, 816824
city, Jimeta, NG, 9.28333, 12.46667, 156, 248148
city, Jalingo, NG, 8.88333, 11.36667, 202, 117757
city, Iwo, NG, 7.63333, 4.18333, 237, 250443
city, Ise-Ekiti, NG, 7.4632, 5.4281, 382, 190063
city, Inisa, NG, 7.85, 4.33333, 368, 164161
city, Ilorin, NG, 8.5, 4.55, 310, 814192
city, Ilobu, NG, 7.83333, 4.48333, 327, 118089
city, Ilesa, NG, 7.61667, 4.73333, 388, 277904
city, Ila Orangun, NG, 8.01667, 4.9, 496, 179192
city, Ikot-Ekpene, NG, 5.17938, 7.71082, 90, 254806
city, Ikirun, NG, 7.91667, 4.66667, 387, 134240
city, Ikire, NG, 7.35, 4.18333, 200, 222160
city, Ikerre, NG, 7.49133, 5.23225, 362, 103054
city, Ikeja, NG, 6.59422, 3.33748, 41, 313196
city, Ijero-Ekiti, NG, 7.8139, 5.0742, 463, 167632
city, Ijebu-Ode, NG, 6.81609, 3.91588, 67, 209175
city, Ijebu-Igbo, NG, 6.9798, 4.00329, 103, 109261
city, Igboho, NG, 8.83333, 3.75, 408, 136764
city, Ibadan, NG, 7.38778, 3.89639, 255, 3565108
city, Hadejia, NG, 12.4498, 10.0444, 361, 110753
city, Gusau, NG, 12.16278, 6.66135, 450, 226857
city, Gombe, NG, 10.28969, 11.16729, 460, 250258
city, Gbongan, NG, 7.46667, 4.35, 236, 139485
city, Gashua, NG, 12.871, 11.0482, 339, 125817
city, Funtua, NG, 11.52325, 7.30813, 711, 136811
city, Esuk Oron, NG, 4.80293, 8.25341, 38, 112033
city, Enugu, NG, 6.44258, 7.5022, 227, 688862
city, Ejigbo, NG, 7.9, 4.31667, 344, 138357
city, Effon Alaiye, NG, 7.65, 4.91667, 481, 279319
city, Ebute Ikorodu, NG, 6.60086, 3.48818, 4, 535619
city, Calabar, NG, 4.9517, 8.322, 42, 461796
city, Buguma, NG, 4.73614, 6.86236, 378, 135404
city, Birnin Kebbi, NG, 12.45389, 4.1975, 234, 108164
city, Bida, NG, 9.08333, 6.01667, 111, 171656
city, Benin City, NG, 6.33504, 5.62749, 86, 1125058
city, Bauchi, NG, 10.31344, 9.84327, 622, 316149
city, Bama, NG, 11.52147, 13.68826, 328, 118121
city, Azare, NG, 11.6765, 10.1948, 415, 105687
city, Awka, NG, 6.21253, 7.07231, 136, 167738
city, Amaigbo, NG, 5.78917, 7.83829, 84, 127300
city, Akure, NG, 7.25256, 5.19312, 353, 420594
city, Ado-Ekiti, NG, 7.621, 5.2215, 430, 424340
city, Abuja, NG, 9.05785, 7.49508, 476, 590400
city, Abeokuta, NG, 7.15, 3.35, 68, 593100
city, Abakaliki, NG, 6.32485, 8.11368, 117, 134102
city, Aba, NG, 5.10658, 7.36667, 64, 897560
city, Tipitapa, NI, 12.19732, -86.09706, 54, 127153
city, Matagalpa, NI, 12.92559, -85.91747, 686, 109089
city, Masaya, NI, 11.97444, -86.09417, 239, 130113
city, Managua, NI, 12.13282, -86.2504, 108, 973087
city, León, NI, 12.43787, -86.87804, 107, 144538
city, Chinandega, NI, 12.62937, -87.13105, 69, 126387
city, Zwolle, NL, 52.5125, 6.09444, 9, 111805
city, Zoetermeer, NL, 52.0575, 4.49306, 0, 115845
city, Zaanstad, NL, 52.45313, 4.81356, 2, 140085
city, Utrecht, NL, 52.09083, 5.12222, 13, 290529
city, Tilburg, NL, 51.55551, 5.0913, 16, 199613
city, 's-Hertogenbosch, NL, 51.69917, 5.30417, 7, 134520
city, The Hague, NL, 52.07667, 4.29861, 4, 474292
city, Rotterdam, NL, 51.9225, 4.47917, 9, 598199
city, Nijmegen, NL, 51.8425, 5.85278, 25, 158732
city, Maastricht, NL, 50.84833, 5.68889, 56, 122378
city, Leiden, NL, 52.15833, 4.49306, 6, 119713
city, Hoofddorp, NL, 52.3025, 4.68889, -2, 132734
city, Haarlem, NL, 52.38084, 4.63683, 10, 147590
city, Groningen, NL, 53.21917, 6.56667, 16, 181194
city, Enschede, NL, 52.21833, 6.89583, 45, 153655
city, Eindhoven, NL, 51.44083, 5.47778, 22, 209620
city, Dordrecht, NL, 51.81, 4.67361, 3, 119260
city, Breda, NL, 51.58656, 4.77596, 9, 167673
city, Arnhem, NL, 51.98, 5.91111, 16, 141674
city, Apeldoorn, NL, 52.21, 5.96944, 18, 136670
city, Amsterdam, NL, 52.37403, 4.88969, 13, 741636
city, Amersfoort, NL, 52.155, 5.3875, 8, 139914
city, Almere Stad, NL, 52.37025, 5.21413, -3, 176432
city, Trondheim, NO, 63.43049, 10.39506, 18, 147139
city, Stavanger, NO, 58.97005, 5.73332, 15, 121610
city, Oslo, NO, 59.91273, 10.74609, 26, 580000
city, Bergen, NO, 60.39299, 5.32415, 20, 213585
city, Pokhara, NP, 28.26689, 83.96851, 1008, 200000
city, Pātan, NP, 27.67658, 85.31417, 1334, 183310
city, Kathmandu, NP, 27.70169, 85.3206, 1296, 1442271
city, Dharān Bāzār, NP, 26.81248, 87.28355, 371, 108600
city, Bīrganj, NP, 27.01043, 84.87735, 91, 133238
city, Birātnagar, NP, 26.4831, 87.28337, 81, 182324
city, Bharatpur, NP, 27.68333, 84.43333, 217, 107157
city, Wellington, NZ, -41.28664, 174.77557, 31, 381900
city, North Shore, NZ, -36.8, 174.75, 30, 207865
city, Manukau City, NZ, -36.99282, 174.87986, 43, 362000
city, Lower Hutt, NZ, -41.21667, 174.91667, 9, 101194
city, Hamilton, NZ, -37.78333, 175.28333, 39, 152641
city, Dunedin, NZ, -45.87416, 170.50361, 21, 114347
city, Christchurch, NZ, -43.53333, 172.63333, 14, 363926
city, Auckland, NZ, -36.86667, 174.76667, 79, 417910
city, Tauranga, NZ, -37.68611, 176.16667, 18, 110338
city, Waitakere, NZ, -36.91754, 174.65773, 87, 208100
city, Al Sohar, OM, 24.3643, 56.74681, 5, 108274
city, Şalālah, OM, 17.01505, 54.09237, 13, 163140
city, Muscat, OM, 23.61387, 58.5922, 7, 797000
city, ‘Ibrī, OM, 23.22573, 56.51572, 359, 101640
city, Bawshar, OM, 23.55563, 58.3989, 80, 159487
city, As Suwayq, OM, 23.84944, 57.43861, 6, 107143
city, As Sīb al Jadīdah, OM, 23.67027, 58.18911, 7, 237816
city, San Miguelito, PA, 9.03333, -79.5, 42, 321501
city, Panamá, PA, 8.9936, -79.51973, 17, 408168
city, Tumbes, PE, -3.56694, -80.45153, 25, 109223
city, Trujillo, PE, -8.11599, -79.02998, 31, 747450
city, Sullana, PE, -4.90389, -80.68528, 60, 160789
city, Pucallpa, PE, -8.37915, -74.55387, 155, 310750
city, Piura, PE, -5.19449, -80.63282, 33, 325466
city, Iquitos, PE, -3.74912, -73.25383, 92, 437620
city, Huánuco, PE, -9.93062, -76.24223, 1900, 147959
city, Chimbote, PE, -9.08528, -78.57833, 9, 316966
city, Chiclayo, PE, -6.77137, -79.84088, 35, 577375
city, Cajamarca, PE, -7.16378, -78.50027, 2684, 135000
city, Tacna, PE, -18.01465, -70.25362, 567, 280098
city, Surco, PE, -12.13952, -77.00615, 88, 251648
city, Puno, PE, -15.8422, -70.0199, 3825, 116552
city, Lima, PE, -12.04318, -77.02824, 152, 7737002
city, Juliaca, PE, -15.5, -70.13333, 3834, 245675
city, Ica, PE, -14.06777, -75.72861, 408, 246844
city, Huancayo, PE, -12.06513, -75.20486, 3263, 376657
city, Cusco, PE, -13.52264, -71.96734, 3369, 312140
city, Chincha Alta, PE, -13.40985, -76.13235, 111, 153076
city, Callao, PE, -12.05658, -77.11814, 27, 813264
city, Ayacucho, PE, -13.15878, -74.22321, 2743, 140033
city, Arequipa, PE, -16.39889, -71.535, 2355, 841130
city, Port Moresby, PG, -9.44314, 147.17972, 79, 283733
city, Zamboanga, PH, 6.91028, 122.07389, 9, 457623
city, Urdaneta, PH, 15.97611, 120.57111, 32, 101037
city, Tuguegarao City, PH, 17.61306, 121.72694, 30, 115105
city, Toledo, PH, 10.3773, 123.6386, 2, 156916
city, Taytay, PH, 14.5678, 121.1394, 17, 231460
city, Tarlac City, PH, 15.48017, 120.59794, 44, 183930
city, Tanza, PH, 14.6753, 120.9389, 7, 105510
city, Talisay, PH, 10.24472, 123.84944, 4, 133148
city, Tagum, PH, 7.44778, 125.80778, 26, 233254
city, Taguig, PH, 14.5243, 121.0792, 5, 644473
city, Silang, PH, 14.21567, 120.97137, 332, 119475
city, Santol, PH, 15.16222, 120.5675, 126, 298976
city, Santiago, PH, 16.68808, 121.5487, 86, 108414
city, Santa Rosa, PH, 14.31222, 121.11139, 13, 216650
city, Santa Cruz, PH, 14.2814, 121.4161, 9, 108145
city, San Pedro, PH, 14.3595, 121.0473, 17, 270216
city, San Pablo, PH, 14.0683, 121.3256, 115, 207577
city, San Mateo, PH, 14.6982, 121.1236, 21, 134327
city, San Juan, PH, 14.6, 121.0333, 20, 121430
city, San Jose del Monte, PH, 14.81389, 121.04528, 56, 357828
city, San Jose, PH, 12.35275, 121.06761, 9, 118807
city, San Fernando, PH, 15.0286, 120.6898, 6, 251248
city, Roxas City, PH, 11.58528, 122.75111, 6, 102688
city, Quezon City, PH, 14.6488, 121.0509, 49, 2761720
city, Pulong Santa Cruz, PH, 14.27324, 121.07643, 52, 101914
city, Puerto Princesa, PH, 9.73917, 118.73528, 20, 222673
city, Panalanoy, PH, 11.25111, 125.00639, 16, 189090
city, Pagadian, PH, 7.8257, 123.437, 40, 186852
city, Ormoc, PH, 11.00639, 124.6075, 11, 191200
city, Olongapo, PH, 14.82917, 120.28278, 11, 221178
city, Naga, PH, 13.61917, 123.18139, 4, 174931
city, Muricay, PH, 7.8275, 123.4782, 3, 132094
